date,city,race_no,horse_name,actual_rank,ganyan,model_score,is_winner,momentum_5,combo_win_rate,track_win_rate,quantum_chaos,galop_count,galop_speed,hp,weight
17/01/2026,İstanbul,3,AKGÜN AĞA,4,7.6,0.09662097746613103,0,0.5599999999999999,0.0,0.0,0.00799999999999983,5,0.0,49,58.0
17/01/2026,İstanbul,3,GÜZELCE HİSAR,5,2.0,0.37527559294125473,0,0.74,0.3333333333333333,0.5,0.3753333333333333,5,0.0,46,58.5
17/01/2026,İstanbul,3,BÜYÜKSULTAN,6,3.55,0.07142181882883354,0,0.35,0.0,0.0,0.63,5,0.0,41,56.0
17/01/2026,İstanbul,3,KAPTAN ARAS,7,39.9,0.12496388891810405,0,0.54,0.16666666666666666,0.0,0.21200000000000016,5,0.0,38,0.0
17/01/2026,İstanbul,3,KIR PAPATYASI,8,10.05,0.0926197146344792,0,0.42000000000000004,0.0,0.0,0.7560000000000001,5,0.0,48,57.5
17/01/2026,İstanbul,3,GÜRCEYHUN,9,5.0,0.07297959822686008,0,0.35,0.0,0.0,0.63,5,0.0,42,56.5
17/01/2026,İstanbul,3,EFSUNHATUN,10,18.0,0.06073947836572996,0,0.45999999999999996,0.0,0.0,0.8279999999999998,5,0.0,38,54.5
17/01/2026,İstanbul,3,ATARTAY,11,20.7,0.08150665360547359,0,0.18000000000000008,0.0,0.0,0.3240000000000001,5,0.0,39,55.0
17/01/2026,İstanbul,3,DARWIN,1,9.75,0.29919085092600634,1,0.76,1.0,0.6666666666666666,0.34355555555555584,5,0.0,38,0.0
17/01/2026,İstanbul,3,SERİNTEPE,2,8.5,0.10638399233329737,0,0.7,0.0,0.0,0.26,5,0.0,42,56.5
17/01/2026,İstanbul,3,BAŞ FEDAİ,3,38.45,0.0808577784071454,0,0.62,0.0,0.0,0.11599999999999994,5,0.0,38,0.0
17/01/2026,İstanbul,3,AKGÜN AĞA,4,7.6,0.09662097746613103,0,0.5599999999999999,0.0,0.0,0.00799999999999983,5,0.0,49,58.0
17/01/2026,İstanbul,3,GÜZELCE HİSAR,5,2.0,0.37527559294125473,0,0.74,0.3333333333333333,0.5,0.3753333333333333,5,0.0,46,58.5
17/01/2026,İstanbul,3,BÜYÜKSULTAN,6,3.55,0.07142181882883354,0,0.35,0.0,0.0,0.63,5,0.0,41,56.0
17/01/2026,İstanbul,3,KAPTAN ARAS,7,39.9,0.12496388891810405,0,0.54,0.16666666666666666,0.0,0.21200000000000016,5,0.0,38,0.0
17/01/2026,İstanbul,3,KIR PAPATYASI,8,10.05,0.0926197146344792,0,0.42000000000000004,0.0,0.0,0.7560000000000001,5,0.0,48,57.5
17/01/2026,İstanbul,3,GÜRCEYHUN,9,5.0,0.07297959822686008,0,0.35,0.0,0.0,0.63,5,0.0,42,56.5
17/01/2026,İstanbul,3,EFSUNHATUN,10,18.0,0.06073947836572996,0,0.45999999999999996,0.0,0.0,0.8279999999999998,5,0.0,38,54.5
17/01/2026,İstanbul,3,ATARTAY,11,20.7,0.08150665360547359,0,0.18000000000000008,0.0,0.0,0.3240000000000001,5,0.0,39,55.0
17/01/2026,İstanbul,4,AMMAYAMAN,1,3.75,0.4516189148563023,1,0.725,1.0,1.0,0.9383333333333335,5,0.0,41,0.0
17/01/2026,İstanbul,4,WAITING A SUNNYDAY,2,6.45,0.07404519421470764,0,0.7,0.0,0.0,0.26,5,0.0,41,0.0
17/01/2026,İstanbul,4,SWORD OF HONOUR,3,18.3,0.06538248480865735,0,0.54,0.0,0.0,0.9720000000000002,5,0.0,42,0.0
17/01/2026,İstanbul,4,SİAN,4,11.9,0.19801222909071067,0,0.44000000000000006,0.6,0.25,0.4193333333333334,5,0.0,71,62.0
17/01/2026,İstanbul,4,GÖKDOĞAN,5,6.1,0.11335422790867206,0,0.6799999999999999,0.0,0.0,0.22399999999999992,5,0.0,65,60.0
17/01/2026,İstanbul,4,SKYDIVE,6,51.05,0.09494822554951854,0,0.6599999999999999,0.0,0.0,0.18799999999999983,5,0.0,47,0.0
17/01/2026,İstanbul,4,CELEBRIMBOR,7,3.6,0.05622797746980649,0,0.48,0.0,0.0,0.8640000000000001,5,0.0,39,0.0
17/01/2026,İstanbul,4,KYLIE VOM ELBE,8,13.35,0.07854783574702782,0,0.34,0.0,0.0,0.6120000000000002,5,0.0,50,0.0
17/01/2026,İstanbul,4,RUN FOR CAN,9,5.75,0.062415879070768454,0,0.3,0.0,0.0,0.54,5,0.0,38,0.0
17/01/2026,İstanbul,4,I AM INVINCIBLE,10,74.95,0.027696150857711016,0,0.0,0.0,0.0,0.0,5,0.0,6,0.0
17/01/2026,İstanbul,4,HITMAN,11,41.2,0.06902232998995311,0,0.45999999999999996,0.0,0.0,0.8279999999999998,5,0.0,50,0.0
17/01/2026,İstanbul,4,BEBEĞİM OLDUN,12,57.1,0.05596189295215812,0,0.34,0.0,0.0,0.6120000000000002,5,0.0,40,0.0
17/01/2026,İstanbul,4,BIG GAMBLE,13,64.9,0.07193248797339692,0,0.44000000000000006,0.0,0.0,0.7920000000000001,5,0.0,54,51.5
17/01/2026,İstanbul,4,FILIUS VENTUS,14,31.45,0.08468181997271856,0,0.6,0.0,0.0,0.08,5,0.0,50,0.0
17/01/2026,İstanbul,4,ARASIN ASLANI,15,19.0,0.12843786121267,0,0.58,0.0,0.2857142857142857,0.802095238095238,5,0.0,71,61.0
17/01/2026,İstanbul,4,FIREWOOD,16,6.4,0.057885451790959365,0,0.0,0.0,0.0,0.0,5,0.0,59,0.0
17/01/2026,İstanbul,4,CREATIVE GIRL,17,5.75,0.08073344049420335,0,0.15999999999999998,0.0,0.0,0.2879999999999999,5,0.0,59,0.0
17/01/2026,İstanbul,4,AMMAYAMAN,1,3.75,0.4516189148563023,1,0.725,1.0,1.0,0.9383333333333335,5,0.0,41,0.0
17/01/2026,İstanbul,4,WAITING A SUNNYDAY,2,6.45,0.07404519421470764,0,0.7,0.0,0.0,0.26,5,0.0,41,0.0
17/01/2026,İstanbul,4,SWORD OF HONOUR,3,18.3,0.06538248480865735,0,0.54,0.0,0.0,0.9720000000000002,5,0.0,42,0.0
17/01/2026,İstanbul,4,SİAN,4,11.9,0.19801222909071067,0,0.44000000000000006,0.6,0.25,0.4193333333333334,5,0.0,71,62.0
17/01/2026,İstanbul,4,GÖKDOĞAN,5,6.1,0.11335422790867206,0,0.6799999999999999,0.0,0.0,0.22399999999999992,5,0.0,65,60.0
17/01/2026,İstanbul,4,SKYDIVE,6,51.05,0.09494822554951854,0,0.6599999999999999,0.0,0.0,0.18799999999999983,5,0.0,47,0.0
17/01/2026,İstanbul,4,CELEBRIMBOR,7,3.6,0.05622797746980649,0,0.48,0.0,0.0,0.8640000000000001,5,0.0,39,0.0
17/01/2026,İstanbul,4,KYLIE VOM ELBE,8,13.35,0.07854783574702782,0,0.34,0.0,0.0,0.6120000000000002,5,0.0,50,0.0
17/01/2026,İstanbul,4,RUN FOR CAN,9,5.75,0.062415879070768454,0,0.3,0.0,0.0,0.54,5,0.0,38,0.0
17/01/2026,İstanbul,4,I AM INVINCIBLE,10,74.95,0.027696150857711016,0,0.0,0.0,0.0,0.0,5,0.0,6,0.0
17/01/2026,İstanbul,4,HITMAN,11,41.2,0.06902232998995311,0,0.45999999999999996,0.0,0.0,0.8279999999999998,5,0.0,50,0.0
17/01/2026,İstanbul,4,BEBEĞİM OLDUN,12,57.1,0.05596189295215812,0,0.34,0.0,0.0,0.6120000000000002,5,0.0,40,0.0
17/01/2026,İstanbul,4,BIG GAMBLE,13,64.9,0.07193248797339692,0,0.44000000000000006,0.0,0.0,0.7920000000000001,5,0.0,54,51.5
17/01/2026,İstanbul,4,FILIUS VENTUS,14,31.45,0.08468181997271856,0,0.6,0.0,0.0,0.08,5,0.0,50,0.0
17/01/2026,İstanbul,4,ARASIN ASLANI,15,19.0,0.12843786121267,0,0.58,0.0,0.2857142857142857,0.802095238095238,5,0.0,71,61.0
17/01/2026,İstanbul,4,FIREWOOD,16,6.4,0.057885451790959365,0,0.0,0.0,0.0,0.0,5,0.0,59,0.0
17/01/2026,İstanbul,4,CREATIVE GIRL,17,5.75,0.08073344049420335,0,0.15999999999999998,0.0,0.0,0.2879999999999999,5,0.0,59,0.0
17/01/2026,İstanbul,5,GRİNGO,1,1.8,0.3265699335105499,1,0.64,0.5,0.6666666666666666,0.31755555555555587,5,0.0,34,60.0
17/01/2026,İstanbul,5,UDARHAN,2,2.45,0.12877987934053903,0,0.5599999999999999,0.0,0.0,0.00799999999999983,5,0.0,34,58.0
17/01/2026,İstanbul,5,FIRTINA DEMİR,3,6.1,0.09431340246765056,0,0.58,0.0,0.0,0.04400000000000006,5,0.0,24,58.0
17/01/2026,İstanbul,5,AKSOYLUCAN,4,9.45,0.09725879114217,0,0.62,0.0,0.0,0.11599999999999994,5,0.0,31,58.0
17/01/2026,İstanbul,5,ÇETİNALP,5,22.3,0.05059579045851867,0,0.5,0.0,0.0,0.9,5,0.0,19,55.0
17/01/2026,İstanbul,5,FİKRİ HARİKA,6,18.3,0.03655190666265792,0,0.4,0.0,0.0,0.72,5,0.0,12,0.0
17/01/2026,İstanbul,5,AL YÜREK,7,28.6,0.05306505627116324,0,0.3333333333333333,0.0,0.0,0.6,5,0.0,29,0.0
17/01/2026,İstanbul,5,ACEM KIZIM,8,25.1,0.06840609503722783,0,0.34,0.0,0.0,0.6120000000000002,5,0.0,31,56.0
17/01/2026,İstanbul,5,MEVHİDE HANIM,9,16.0,0.0704013578183404,0,0.35,0.0,0.0,0.63,5,0.0,35,56.0
17/01/2026,İstanbul,5,ŞUARYA,10,56.95,0.048277170247117356,0,0.125,0.0,0.0,0.225,5,0.0,11,56.0
17/01/2026,İstanbul,5,GÜNDEĞER,11,12.75,0.06215391223801494,0,0.0,0.0,0.0,0.0,5,0.0,0,58.0
17/01/2026,İstanbul,5,AKÇAKIL,12,41.1,0.038151599658940445,0,0.019999999999999928,0.0,0.0,0.03599999999999987,5,0.0,16,58.0
17/01/2026,İstanbul,5,GRİNGO,1,1.8,0.3265699335105499,1,0.64,0.5,0.6666666666666666,0.31755555555555587,5,0.0,34,60.0
17/01/2026,İstanbul,5,UDARHAN,2,2.45,0.12877987934053903,0,0.5599999999999999,0.0,0.0,0.00799999999999983,5,0.0,34,58.0
17/01/2026,İstanbul,5,FIRTINA DEMİR,3,6.1,0.09431340246765056,0,0.58,0.0,0.0,0.04400000000000006,5,0.0,24,58.0
17/01/2026,İstanbul,5,AKSOYLUCAN,4,9.45,0.09725879114217,0,0.62,0.0,0.0,0.11599999999999994,5,0.0,31,58.0
17/01/2026,İstanbul,5,ÇETİNALP,5,22.3,0.05059579045851867,0,0.5,0.0,0.0,0.9,5,0.0,19,55.0
17/01/2026,İstanbul,5,FİKRİ HARİKA,6,18.3,0.03655190666265792,0,0.4,0.0,0.0,0.72,5,0.0,12,0.0
17/01/2026,İstanbul,5,AL YÜREK,7,28.6,0.05306505627116324,0,0.3333333333333333,0.0,0.0,0.6,5,0.0,29,0.0
17/01/2026,İstanbul,5,ACEM KIZIM,8,25.1,0.06840609503722783,0,0.34,0.0,0.0,0.6120000000000002,5,0.0,31,56.0
17/01/2026,İstanbul,5,MEVHİDE HANIM,9,16.0,0.0704013578183404,0,0.35,0.0,0.0,0.63,5,0.0,35,56.0
17/01/2026,İstanbul,5,ŞUARYA,10,56.95,0.048277170247117356,0,0.125,0.0,0.0,0.225,5,0.0,11,56.0
17/01/2026,İstanbul,5,GÜNDEĞER,11,12.75,0.06215391223801494,0,0.0,0.0,0.0,0.0,5,0.0,0,58.0
17/01/2026,İstanbul,5,AKÇAKIL,12,41.1,0.038151599658940445,0,0.019999999999999928,0.0,0.0,0.03599999999999987,5,0.0,16,58.0
17/01/2026,İstanbul,6,AYSERA KIZ,1,1.7,0.32538879024403483,1,0.8333333333333334,1.0,0.6666666666666666,0.5000000000000003,5,0.0,79,0.0
17/01/2026,İstanbul,6,JALELA,2,10.25,0.09846507123052722,0,0.6599999999999999,0.0,0.2,0.002666666666666657,5,0.0,76,56.5
17/01/2026,İstanbul,6,LUSİA,3,8.5,0.11037664076536202,0,0.74,0.0,0.1111111111111111,0.22014814814814826,5,0.0,92,56.5
17/01/2026,İstanbul,6,BAYAN ALTIN,4,2.8,0.1359433142534747,0,0.82,0.0,0.0,0.47599999999999965,5,0.0,88,56.5
17/01/2026,İstanbul,6,ESİNİN KIZI,5,1.7,0.1227251475825218,0,0.58,0.0,0.0,0.04400000000000006,5,0.0,87,56.5
17/01/2026,İstanbul,6,BİLETÇİ KIZ,6,3.3,0.12411830803620189,0,0.54,0.0,0.3333333333333333,0.7031111111111114,5,0.0,92,56.5
17/01/2026,İstanbul,6,HAZBALIK,7,16.55,0.19165648562034718,0,0.6799999999999999,0.16666666666666666,0.23076923076923078,0.26887179487179497,5,0.0,85,56.5
17/01/2026,İstanbul,6,GÜL AYALI,8,2.8,0.0889819690245799,0,0.5,0.0,0.2857142857142857,0.6809523809523809,5,0.0,62,56.5
17/01/2026,İstanbul,6,FIRATIN GÜCÜ,9,52.5,0.1132071608610168,0,0.62,0.0,0.18181818181818182,0.9547878787878787,5,0.0,65,56.5
17/01/2026,İstanbul,6,ANEMON ÇİÇEĞİ,10,35.15,0.11159036298723185,0,0.6,0.0,0.0,0.08,5,0.0,70,56.5
17/01/2026,İstanbul,6,GÖZE ÇARPAN,11,54.35,0.07549688273216026,0,0.5,0.0,0.0,0.9,5,0.0,61,56.5
17/01/2026,İstanbul,6,AYSERA KIZ,1,1.7,0.32538879024403483,1,0.8333333333333334,1.0,0.6666666666666666,0.5000000000000003,5,0.0,79,0.0
17/01/2026,İstanbul,6,JALELA,2,10.25,0.09846507123052722,0,0.6599999999999999,0.0,0.2,0.002666666666666657,5,0.0,76,56.5
17/01/2026,İstanbul,6,LUSİA,3,8.5,0.11037664076536202,0,0.74,0.0,0.1111111111111111,0.22014814814814826,5,0.0,92,56.5
17/01/2026,İstanbul,6,BAYAN ALTIN,4,2.8,0.1359433142534747,0,0.82,0.0,0.0,0.47599999999999965,5,0.0,88,56.5
17/01/2026,İstanbul,6,ESİNİN KIZI,5,1.7,0.1227251475825218,0,0.58,0.0,0.0,0.04400000000000006,5,0.0,87,56.5
17/01/2026,İstanbul,6,BİLETÇİ KIZ,6,3.3,0.12411830803620189,0,0.54,0.0,0.3333333333333333,0.7031111111111114,5,0.0,92,56.5
17/01/2026,İstanbul,6,HAZBALIK,7,16.55,0.19165648562034718,0,0.6799999999999999,0.16666666666666666,0.23076923076923078,0.26887179487179497,5,0.0,85,56.5
17/01/2026,İstanbul,6,GÜL AYALI,8,2.8,0.0889819690245799,0,0.5,0.0,0.2857142857142857,0.6809523809523809,5,0.0,62,56.5
17/01/2026,İstanbul,6,FIRATIN GÜCÜ,9,52.5,0.1132071608610168,0,0.62,0.0,0.18181818181818182,0.9547878787878787,5,0.0,65,56.5
17/01/2026,İstanbul,6,ANEMON ÇİÇEĞİ,10,35.15,0.11159036298723185,0,0.6,0.0,0.0,0.08,5,0.0,70,56.5
17/01/2026,İstanbul,6,GÖZE ÇARPAN,11,54.35,0.07549688273216026,0,0.5,0.0,0.0,0.9,5,0.0,61,56.5
17/01/2026,İstanbul,7,ATAMANBEY,1,1.65,0.28460425594140587,1,0.8,0.75,1.0,0.6483333333333334,5,0.0,64,0.0
17/01/2026,İstanbul,7,GÖKTUĞTAY,2,14.3,0.07630575565201893,0,0.45999999999999996,0.0,0.3,0.6099999999999999,5,0.0,62,0.0
17/01/2026,İstanbul,7,AKTER TAY,3,11.85,0.10784112774896526,0,0.45999999999999996,0.14285714285714285,0.0625,0.9768690476190476,5,0.0,46,0.0
17/01/2026,İstanbul,7,AYBENOVA,4,27.4,0.16357530355854905,0,0.62,0.3333333333333333,0.0,0.6226666666666663,5,0.0,61,57.0
17/01/2026,İstanbul,7,KIZGIN YÜREK,4,4.3,0.05905877348934197,0,0.52,0.0,0.1,0.8573333333333334,5,0.0,52,0.0
17/01/2026,İstanbul,7,MANDAR ABBAS,6,10.85,0.06465933622740051,0,0.5599999999999999,0.0,0.11764705882352941,0.9107450980392158,5,0.0,50,0.0
17/01/2026,İstanbul,7,YAZASLANI,7,30.8,0.05145458984292314,0,0.4,0.0,0.0,0.72,5,0.0,31,0.0
17/01/2026,İstanbul,7,YAĞIZHANBEY,8,19.8,0.08699733247227358,0,0.44000000000000006,0.0,0.125,0.7036666666666668,5,0.0,62,57.5
17/01/2026,İstanbul,7,CAN DENİZİM,9,31.2,0.07284808555774733,0,0.25999999999999995,0.0,0.0,0.4679999999999998,5,0.0,55,0.0
17/01/2026,İstanbul,7,KAHRAMAN EVLAT,10,15.5,0.14428488560085176,0,0.4,0.25,0.06666666666666667,0.0005555555555554292,5,0.0,69,59.0
17/01/2026,İstanbul,7,TOLSTOY,11,13.15,0.04614486940328553,0,0.033333333333333395,0.0,0.0,0.06000000000000011,5,0.0,41,0.0
17/01/2026,İstanbul,7,EFE METE BEY,12,6.7,0.10378222107147499,0,0.5,0.0,0.0,0.9,5,0.0,73,61.0
17/01/2026,İstanbul,7,YETİM İBRAHİM,13,15.6,0.10966067195325017,0,0.64,0.0,0.0,0.15200000000000016,5,0.0,66,56.5
17/01/2026,İstanbul,7,ATAMANBEY,1,1.65,0.28460425594140587,1,0.8,0.75,1.0,0.6483333333333334,5,0.0,64,0.0
17/01/2026,İstanbul,7,GÖKTUĞTAY,2,14.3,0.07630575565201893,0,0.45999999999999996,0.0,0.3,0.6099999999999999,5,0.0,62,0.0
17/01/2026,İstanbul,7,AKTER TAY,3,11.85,0.10784112774896526,0,0.45999999999999996,0.14285714285714285,0.0625,0.9768690476190476,5,0.0,46,0.0
17/01/2026,İstanbul,7,AYBENOVA,4,27.4,0.16357530355854905,0,0.62,0.3333333333333333,0.0,0.6226666666666663,5,0.0,61,57.0
17/01/2026,İstanbul,7,KIZGIN YÜREK,4,4.3,0.05905877348934197,0,0.52,0.0,0.1,0.8573333333333334,5,0.0,52,0.0
17/01/2026,İstanbul,7,MANDAR ABBAS,6,10.85,0.06465933622740051,0,0.5599999999999999,0.0,0.11764705882352941,0.9107450980392158,5,0.0,50,0.0
17/01/2026,İstanbul,7,YAZASLANI,7,30.8,0.05145458984292314,0,0.4,0.0,0.0,0.72,5,0.0,31,0.0
17/01/2026,İstanbul,7,YAĞIZHANBEY,8,19.8,0.08699733247227358,0,0.44000000000000006,0.0,0.125,0.7036666666666668,5,0.0,62,57.5
17/01/2026,İstanbul,7,CAN DENİZİM,9,31.2,0.07284808555774733,0,0.25999999999999995,0.0,0.0,0.4679999999999998,5,0.0,55,0.0
17/01/2026,İstanbul,7,KAHRAMAN EVLAT,10,15.5,0.14428488560085176,0,0.4,0.25,0.06666666666666667,0.0005555555555554292,5,0.0,69,59.0
17/01/2026,İstanbul,7,TOLSTOY,11,13.15,0.04614486940328553,0,0.033333333333333395,0.0,0.0,0.06000000000000011,5,0.0,41,0.0
17/01/2026,İstanbul,7,EFE METE BEY,12,6.7,0.10378222107147499,0,0.5,0.0,0.0,0.9,5,0.0,73,61.0
17/01/2026,İstanbul,7,YETİM İBRAHİM,13,15.6,0.10966067195325017,0,0.64,0.0,0.0,0.15200000000000016,5,0.0,66,56.5
17/01/2026,İstanbul,8,REAL TROUBLE,1,5.85,0.21828917592694683,1,0.6599999999999999,0.75,0.3125,0.0684166666666664,5,0.0,91,59.0
17/01/2026,İstanbul,8,WIN HER LOVE,2,4.7,0.2457513594445115,0,0.74,0.3333333333333333,0.2222222222222222,0.6549629629629626,5,0.0,74,59.0
17/01/2026,İstanbul,8,LA SPEZIA,3,17.45,0.06949281577495815,0,0.42000000000000004,0.0,0.0,0.7560000000000001,5,0.0,58,56.0
17/01/2026,İstanbul,8,ARNAVUT KIZ,4,20.85,0.08251720616987854,0,0.54,0.0,0.2,0.8106666666666668,5,0.0,54,0.0
17/01/2026,İstanbul,8,DIAMOND BROTHERS,5,8.75,0.09879302921970884,0,0.62,0.0,0.09090909090909091,0.035393939393939464,5,0.0,79,0.0
17/01/2026,İstanbul,8,YAZ,6,33.8,0.11963102412469956,0,0.5,0.125,0.0,0.075,5,0.0,59,58.0
17/01/2026,İstanbul,8,LA FOULE,7,28.0,0.07619166366314796,0,0.48,0.0,0.0,0.8640000000000001,5,0.0,56,56.0
17/01/2026,İstanbul,8,MITROS ON FIRE,8,4.05,0.12272681266470269,0,0.48,0.0,0.3333333333333333,0.6151111111111112,5,0.0,87,57.0
17/01/2026,İstanbul,8,VIVERNUS PRIDE,9,26.8,0.06773474210216618,0,0.24000000000000005,0.0,0.0,0.43200000000000016,5,0.0,44,56.0
17/01/2026,İstanbul,8,POWERFULL LADY,10,14.55,0.039635943542538625,0,0.2,0.0,0.0,0.36,5,0.0,18,0.0
17/01/2026,İstanbul,8,ADAL,11,8.7,0.13926258660912996,0,0.54,0.16666666666666666,0.10526315789473684,0.12708771929824564,5,0.0,86,59.0
17/01/2026,İstanbul,8,HERKHAN STAR,12,9.15,0.09524645220185853,0,0.27999999999999997,0.0,0.2222222222222222,0.38251851851851854,5,0.0,70,0.0
17/01/2026,İstanbul,8,FLYING JO,13,14.55,0.11508292219488829,0,0.7,0.16666666666666666,0.0,0.5266666666666666,5,0.0,54,55.0
17/01/2026,İstanbul,8,JİNORA,14,74.35,0.03011802039744277,0,0.0,0.0,0.0,0.0,5,0.0,25,0.0
17/01/2026,İstanbul,8,PRENSES DALAKA,15,29.65,0.07139049845591862,0,0.27999999999999997,0.0,0.0,0.5039999999999999,5,0.0,40,55.0
17/01/2026,İstanbul,8,OHRID INCISI,16,3.45,0.12163446580617493,0,0.3,0.0,0.0,0.54,5,0.0,82,57.0
17/01/2026,İstanbul,8,REAL TROUBLE,1,5.85,0.21828917592694683,1,0.6599999999999999,0.75,0.3125,0.0684166666666664,5,0.0,91,59.0
17/01/2026,İstanbul,8,WIN HER LOVE,2,4.7,0.2457513594445115,0,0.74,0.3333333333333333,0.2222222222222222,0.6549629629629626,5,0.0,74,59.0
17/01/2026,İstanbul,8,LA SPEZIA,3,17.45,0.06949281577495815,0,0.42000000000000004,0.0,0.0,0.7560000000000001,5,0.0,58,56.0
17/01/2026,İstanbul,8,ARNAVUT KIZ,4,20.85,0.08251720616987854,0,0.54,0.0,0.2,0.8106666666666668,5,0.0,54,0.0
17/01/2026,İstanbul,8,DIAMOND BROTHERS,5,8.75,0.09879302921970884,0,0.62,0.0,0.09090909090909091,0.035393939393939464,5,0.0,79,0.0
17/01/2026,İstanbul,8,YAZ,6,33.8,0.11963102412469956,0,0.5,0.125,0.0,0.075,5,0.0,59,58.0
17/01/2026,İstanbul,8,LA FOULE,7,28.0,0.07619166366314796,0,0.48,0.0,0.0,0.8640000000000001,5,0.0,56,56.0
17/01/2026,İstanbul,8,MITROS ON FIRE,8,4.05,0.12272681266470269,0,0.48,0.0,0.3333333333333333,0.6151111111111112,5,0.0,87,57.0
17/01/2026,İstanbul,8,VIVERNUS PRIDE,9,26.8,0.06773474210216618,0,0.24000000000000005,0.0,0.0,0.43200000000000016,5,0.0,44,56.0
17/01/2026,İstanbul,8,POWERFULL LADY,10,14.55,0.039635943542538625,0,0.2,0.0,0.0,0.36,5,0.0,18,0.0
17/01/2026,İstanbul,8,ADAL,11,8.7,0.13926258660912996,0,0.54,0.16666666666666666,0.10526315789473684,0.12708771929824564,5,0.0,86,59.0
17/01/2026,İstanbul,8,HERKHAN STAR,12,9.15,0.09524645220185853,0,0.27999999999999997,0.0,0.2222222222222222,0.38251851851851854,5,0.0,70,0.0
17/01/2026,İstanbul,8,FLYING JO,13,14.55,0.11508292219488829,0,0.7,0.16666666666666666,0.0,0.5266666666666666,5,0.0,54,55.0
17/01/2026,İstanbul,8,JİNORA,14,74.35,0.03011802039744277,0,0.0,0.0,0.0,0.0,5,0.0,25,0.0
17/01/2026,İstanbul,8,PRENSES DALAKA,15,29.65,0.07139049845591862,0,0.27999999999999997,0.0,0.0,0.5039999999999999,5,0.0,40,55.0
17/01/2026,İstanbul,8,OHRID INCISI,16,3.45,0.12163446580617493,0,0.3,0.0,0.0,0.54,5,0.0,82,57.0
